CustID,account_id,account_type,creditor,account_owner,int_rate,credit_limit,balance,utilization,open_date,closed_date,report_date,current_delq,worst_dlq
C592679,A956324,mortgage,Bank of XYZ,individual,0.060098917,,,,9/10/13,,5/31/14,<30DPD,<30DPD
C592679,A151061,revolving,Bank of XYZ,individual,0.090020192,2300,949.7863596,0.412950591,10/14/13,,5/29/14,<30DPD,<30DPD
C592679,A694142,revolving,Uprise,individual,0.091526258,,,,1/28/13,4/25/14,5/30/14,,<30DPD
C592682,A180556,revolving,Cooperative Capital,joint,0.092023455,6100,3043.629874,0.498955717,10/10/12,,5/29/14,<30DPD,<30DPD
C592682,A146721,revolving,ABC Bank,individual,0.089687092,7900,7505,0.95,10/2/12,,5/30/14,60-90DPD,>90DPD
C592682,A783556,mortgage,ABC Bank,individual,0.060867242,,,,10/12/12,,5/29/14,<30DPD,<30DPD
C592682,A85446,revolving,Lord_P2P,individual,0.084805827,4500,3158.071809,0.701793735,1/18/13,,5/30/14,60-90DPD,60-90DPD
C592682,A66122,revolving,ABC Bank,individual,0.093719638,6800,4544.51867,0.668311569,1/15/14,,5/31/14,<30DPD,<30DPD
C592788,A209892,revolving,Bank of XYZ,individual,0.08852422,3500,1159.718481,0.331348137,4/9/14,,5/30/14,>90DPD,>90DPD
C592788,A720408,revolving,Cooperative Capital,individual,0.09079291,4700,1769.305946,0.376448074,11/29/12,,5/31/14,30-60DPD,30-60DPD
C592854,A589135,revolving,Bank of XYZ,individual,0.090534996,4800,3439.809097,0.716626895,5/9/14,,5/29/14,60-90DPD,>90DPD
C592854,A474726,revolving,Rhyme,individual,0.088567577,7500,1665.92827,0.222123769,10/5/12,,5/29/14,<30DPD,<30DPD
C592854,A351457,revolving,Uprise,individual,0.085131325,6500,6175,0.95,3/12/13,,5/31/14,<30DPD,<30DPD
C592881,A283225,revolving,TrendingClub,individual,0.090961629,,,,6/12/12,6/17/14,5/29/14,,60-90DPD
C592881,A334195,revolving,Bank of XYZ,individual,0.089649168,3900,1166.825918,0.299186133,10/5/12,,5/29/14,<30DPD,<30DPD
C592881,A904233,mortgage,Bank of XYZ,individual,0.059804724,,,,11/5/04,,5/31/14,60-90DPD,60-90DPD
C592881,A659088,revolving,ABC Bank,individual,0.082302043,5600,3128.931329,0.558737737,4/28/13,,5/29/14,<30DPD,<30DPD
C592881,A42435,revolving,ABC Bank,joint,0.099199861,2900,1746.975077,0.602405199,5/27/13,,5/31/14,<30DPD,<30DPD
C592881,A853932,revolving,Rhyme,individual,0.096090328,7500,4953.091461,0.660412195,4/12/14,,5/31/14,<30DPD,<30DPD
C593014,A482605,revolving,ABC Bank,individual,0.089933949,2000,589.9514801,0.29497574,11/17/13,,5/31/14,<30DPD,60-90DPD
C593014,A886398,instalment,Bank of XYZ,individual,0.08023844,,,,5/8/13,,5/31/14,<30DPD,<30DPD
C593014,A498062,instalment,ABC Bank,individual,0.081937796,,,,2/20/13,,5/30/14,<30DPD,<30DPD
C593063,A267510,revolving,Bank of XYZ,individual,0.090771301,,,,2/1/13,6/9/14,5/29/14,,>90DPD
C593063,A521482,revolving,ABC Bank,individual,0.096167459,5900,2163.405134,0.366678836,7/8/12,,5/29/14,30-60DPD,30-60DPD
C593063,A528942,instalment,Uprise,individual,0.081353245,,,,7/24/12,,5/30/14,<30DPD,30-60DPD
C593099,A13050,revolving,ABC Bank,individual,0.091007729,1300,245.3399032,0.188723002,1/14/13,,5/29/14,<30DPD,<30DPD
C593286,A630082,revolving,ABC Bank,individual,0.091096054,,,,9/14/12,12/7/13,5/29/14,,<30DPD
C593286,A307169,revolving,Rhyme,individual,0.09138694,7000,3358.173521,0.479739074,7/12/12,,5/31/14,<30DPD,<30DPD
C593286,A666352,revolving,Uprise,individual,0.09228617,2100,561.7700843,0.267509564,3/21/13,,5/31/14,<30DPD,<30DPD
C593286,A460078,instalment,Bank of XYZ,individual,0.077967832,,,,1/14/14,,5/31/14,<30DPD,<30DPD
C593286,A66231,instalment,Bank of XYZ,individual,0.080771228,,,,5/24/14,,5/29/14,<30DPD,<30DPD
C593286,A282789,revolving,ABC Bank,individual,0.093302454,3800,3610,0.95,4/8/13,,5/30/14,<30DPD,<30DPD
C593305,A988217,revolving,ABC Bank,individual,0.087024266,7500,4151.319919,0.553509322,8/21/13,,5/30/14,<30DPD,<30DPD
C593305,A456863,revolving,Bank of XYZ,individual,0.088543038,6000,4042.819399,0.673803233,5/12/14,,5/30/14,<30DPD,30-60DPD
C593324,A641394,revolving,TrendingClub,individual,0.0887981,2600,1466.152919,0.563904969,2/25/13,,5/31/14,<30DPD,<30DPD
C593324,A555899,revolving,Uprise,individual,0.090350867,6600,1294.840212,0.196187911,10/11/12,,5/30/14,<30DPD,<30DPD
C593324,A675829,revolving,ABC Bank,individual,0.083936544,5600,0,0,9/28/13,,5/31/14,<30DPD,<30DPD
C593324,A742269,revolving,Rhyme,individual,0.092586177,6700,4485.409152,0.669464053,10/7/12,,5/29/14,<30DPD,<30DPD
C593461,A898432,revolving,ABC Bank,individual,0.093281486,4700,2346.828475,0.499325208,4/23/13,,5/30/14,<30DPD,<30DPD
C593461,A336742,revolving,ABC Bank,individual,0.09484575,7200,5950.029326,0.826392962,7/15/13,,5/31/14,<30DPD,<30DPD
C593461,A127299,revolving,TrendingClub,individual,0.093708018,7300,2631.726348,0.360510459,3/6/14,,5/30/14,<30DPD,<30DPD
C593462,A527128,revolving,Bank of XYZ,individual,0.088798792,3200,2810.527777,0.87828993,11/29/12,,5/30/14,<30DPD,<30DPD
C593462,A318775,revolving,Bank of XYZ,individual,0.0973515,5400,4336.152293,0.802991165,8/10/12,,5/31/14,<30DPD,<30DPD
C593462,A183748,mortgage,Rhyme,individual,0.059681109,,,,8/11/06,,5/31/14,<30DPD,<30DPD
C593485,A747080,mortgage,Cooperative Capital,individual,0.060026685,,,,8/11/08,,5/30/14,<30DPD,<30DPD
C593485,A766692,revolving,Lord_P2P,individual,0.088562038,5100,1192.303408,0.233784982,7/25/12,,5/30/14,60-90DPD,60-90DPD
C593485,A105113,revolving,ABC Bank,individual,0.094318178,4600,3485.742592,0.757770129,1/24/13,,5/29/14,<30DPD,<30DPD
C593624,A818514,revolving,Bank of XYZ,individual,0.092341431,7300,1542.639461,0.211320474,9/16/12,,5/31/14,30-60DPD,30-60DPD
C593624,A131466,mortgage,Bank of XYZ,individual,0.060223122,,,,6/11/04,,5/31/14,<30DPD,<30DPD
C593624,A505057,revolving,ABC Bank,individual,0.087261529,5400,1808.27996,0.334866659,11/14/12,,5/30/14,<30DPD,<30DPD
C593624,A766954,instalment,ABC Bank,individual,0.079719306,,,,2/21/13,,5/29/14,<30DPD,<30DPD
C593624,A173540,revolving,ABC Bank,individual,0.090955325,4200,0,0,2/3/14,,5/30/14,<30DPD,<30DPD
C593631,A909491,revolving,Bank of XYZ,individual,0.083288169,7800,2607.503486,0.334295319,7/27/13,,5/30/14,<30DPD,30-60DPD
C593631,A73392,revolving,ABC Bank,individual,0.09334992,6600,5736.34868,0.869143739,3/28/14,,5/29/14,<30DPD,<30DPD
C593631,A859477,revolving,TrendingClub,individual,0.093749747,4500,160.9548961,0.035767755,1/28/13,,5/29/14,<30DPD,<30DPD
C593631,A379581,revolving,Bank of XYZ,individual,0.084452561,5500,4378.005733,0.796001042,7/27/13,,5/29/14,<30DPD,<30DPD
C593631,A729984,revolving,ABC Bank,individual,0.087038086,5100,962.6744101,0.188759688,7/10/13,,5/31/14,30-60DPD,30-60DPD
C593758,A373784,mortgage,ABC Bank,individual,0.060992448,,,,5/3/05,,5/31/14,<30DPD,<30DPD
C593758,A990883,revolving,Bank of XYZ,individual,0.087953933,5200,4581.294431,0.88101816,8/22/12,,5/29/14,<30DPD,<30DPD
C593758,A288296,revolving,Cooperative Capital,individual,0.096739917,,,,7/21/12,12/15/13,5/29/14,,<30DPD
C593826,A907803,mortgage,Bank of XYZ,joint,0.062521223,,,,2/28/12,,5/30/14,<30DPD,<30DPD
C593826,A241243,instalment,ABC Bank,individual,0.078410622,,,,1/26/14,,5/31/14,>90DPD,>90DPD
C593967,A221151,mortgage,Uprise,individual,0.058008856,,,,2/20/10,,5/31/14,<30DPD,30-60DPD
C593967,A204036,revolving,ABC Bank,individual,0.089786823,4500,1751.232876,0.389162861,1/2/14,,5/31/14,<30DPD,<30DPD
C593967,A290071,revolving,Bank of XYZ,individual,0.092659567,2300,655.0087335,0.284786406,3/9/13,,5/29/14,30-60DPD,30-60DPD
C593967,A140933,revolving,Bank of XYZ,individual,0.089241254,2600,25.82061484,0.009931006,12/2/13,,5/31/14,<30DPD,<30DPD
C594024,A923315,instalment,Uprise,individual,0.079712064,,,,12/3/12,,5/29/14,<30DPD,<30DPD
C594024,A267570,revolving,TrendingClub,individual,0.092418599,3200,1215.009488,0.379690465,2/26/13,,5/31/14,<30DPD,<30DPD
C594024,A571225,instalment,Bank of XYZ,individual,0.079762358,,,,7/18/12,,5/31/14,60-90DPD,>90DPD
C594024,A256145,instalment,Uprise,individual,0.07980339,,,,10/16/13,,5/31/14,<30DPD,<30DPD
C594176,A967148,revolving,Uprise,individual,0.09178895,6800,3635.703735,0.534662314,2/14/13,,5/31/14,<30DPD,30-60DPD
C594176,A128735,revolving,Lord_P2P,individual,0.089913424,2200,2090,0.95,3/11/14,,5/31/14,60-90DPD,60-90DPD
C594176,A261099,revolving,Cooperative Capital,individual,0.089387608,1100,391.1236806,0.355566982,7/16/12,,5/29/14,<30DPD,<30DPD
C594215,A889170,revolving,ABC Bank,individual,0.088501553,3400,2215.748968,0.651690873,5/31/13,,5/30/14,>90DPD,>90DPD
C594215,A924249,revolving,Bank of XYZ,individual,0.084940026,1900,1028.717557,0.541430293,1/25/14,,5/31/14,<30DPD,<30DPD
C594215,A313188,revolving,Bank of XYZ,joint,0.084574855,1100,1045,0.95,6/28/12,,5/31/14,<30DPD,<30DPD
C594299,A581496,revolving,Lord_P2P,individual,0.086510023,5800,3821.10518,0.658811238,3/8/14,,5/31/14,<30DPD,<30DPD
C594299,A261967,instalment,Cooperative Capital,individual,0.081531341,,,,10/24/12,,5/30/14,<30DPD,<30DPD
C594358,A554557,revolving,Bank of XYZ,individual,0.094854798,2500,1492.421409,0.596968564,8/27/13,,5/30/14,30-60DPD,60-90DPD
C594358,A93275,revolving,ABC Bank,individual,0.08858152,3200,2067.067311,0.645958535,2/23/13,,5/30/14,60-90DPD,60-90DPD
C594358,A240487,revolving,Rhyme,individual,0.094124063,7200,4030.869144,0.559842937,7/27/13,,5/30/14,<30DPD,<30DPD
C594386,A357659,revolving,ABC Bank,individual,0.088115766,2500,1158.341555,0.463336622,10/27/12,,5/29/14,<30DPD,<30DPD
C594520,A513885,instalment,ABC Bank,individual,0.077236473,,,,11/5/12,,5/30/14,<30DPD,<30DPD
C594520,A951004,revolving,ABC Bank,individual,0.086462055,5900,643.4253573,0.109055145,9/28/12,,5/30/14,<30DPD,<30DPD
C594520,A101311,revolving,ABC Bank,joint,0.093584117,5300,2261.804777,0.426755618,12/23/12,,5/31/14,<30DPD,<30DPD
C594520,A832500,revolving,Bank of XYZ,individual,0.086734005,6600,4253.250385,0.644431876,4/22/13,,5/29/14,<30DPD,60-90DPD
C594520,A885692,instalment,ABC Bank,joint,0.081257789,,,,10/7/13,,5/31/14,<30DPD,<30DPD
C594520,A171710,revolving,Bank of XYZ,individual,0.09013513,,,,6/27/12,6/1/14,5/31/14,,30-60DPD
C594605,A285613,mortgage,Bank of XYZ,individual,0.060231711,,,,7/5/06,,5/29/14,>90DPD,>90DPD
C594605,A307510,revolving,ABC Bank,joint,0.095211818,7200,2211.920677,0.307211205,2/18/14,,5/31/14,60-90DPD,60-90DPD
C594621,A850996,revolving,Cooperative Capital,individual,0.090823368,2500,1057.979801,0.42319192,2/14/13,,5/31/14,<30DPD,<30DPD
C594621,A722936,mortgage,Lord_P2P,individual,0.058392194,,,,9/10/07,,5/29/14,<30DPD,<30DPD
C594737,A673034,revolving,Uprise,individual,0.084651398,5300,3572.299102,0.674018698,4/9/14,,5/30/14,<30DPD,<30DPD
C594737,A134527,revolving,Uprise,individual,0.094637119,6900,4300.013222,0.623190322,1/9/14,,5/30/14,<30DPD,<30DPD
C594737,A120501,revolving,Lord_P2P,individual,0.088834641,7400,4006.608815,0.541433624,11/18/12,,5/29/14,<30DPD,>90DPD
C594737,A68434,revolving,Bank of XYZ,individual,0.089144592,4000,1858.711114,0.464677778,1/9/14,,5/31/14,<30DPD,<30DPD
C594737,A935906,revolving,Rhyme,individual,0.087356641,6700,6064.140388,0.90509558,5/8/13,,5/30/14,<30DPD,<30DPD
C594877,A580159,revolving,TrendingClub,individual,0.085184188,3400,2847.993666,0.837645196,10/14/12,,5/31/14,<30DPD,<30DPD
C594877,A450882,revolving,TrendingClub,individual,0.090100854,1100,194.2887503,0.176626137,1/10/13,,5/29/14,<30DPD,<30DPD
C594877,A494938,instalment,TrendingClub,individual,0.081163133,,,,4/21/13,,5/31/14,<30DPD,<30DPD
C594877,A788885,instalment,Lord_P2P,individual,0.078161342,,,,3/23/14,,5/31/14,<30DPD,<30DPD
C594877,A646443,revolving,ABC Bank,individual,0.088926893,5000,1536.956586,0.307391317,6/25/12,,5/31/14,<30DPD,<30DPD
C594890,A932126,revolving,ABC Bank,individual,0.097490948,2200,1307.418031,0.594280923,2/10/13,,5/29/14,<30DPD,<30DPD
C594890,A367736,revolving,ABC Bank,individual,0.090997707,3300,1294.200407,0.392181942,10/26/12,,5/30/14,<30DPD,>90DPD
C594924,A345885,revolving,Bank of XYZ,individual,0.09786696,2500,454.7720265,0.181908811,2/15/14,,5/31/14,<30DPD,<30DPD
C594924,A679785,instalment,Bank of XYZ,individual,0.078816446,,,,4/21/13,,5/29/14,<30DPD,<30DPD
C594924,A213618,revolving,Uprise,joint,0.09035255,1500,199.0709644,0.132713976,9/14/13,,5/31/14,60-90DPD,60-90DPD
C595093,A865216,revolving,ABC Bank,individual,0.090120033,3400,1787.222086,0.525653555,10/26/12,,5/29/14,<30DPD,30-60DPD
C595093,A352565,revolving,Bank of XYZ,individual,0.087507831,5500,4851.908231,0.882165133,10/13/12,,5/30/14,30-60DPD,30-60DPD
C595093,A752655,revolving,Bank of XYZ,individual,0.085339943,7000,4845.152816,0.692164688,8/3/12,,5/29/14,30-60DPD,30-60DPD
C595093,A408006,instalment,Bank of XYZ,individual,0.077765322,,,,4/4/14,,5/29/14,<30DPD,<30DPD
C595286,A991820,revolving,Uprise,individual,0.095224841,6600,707.9467664,0.107264662,2/8/13,,5/30/14,<30DPD,<30DPD
C595286,A935655,revolving,TrendingClub,individual,0.089846135,6100,4218.011315,0.691477265,12/15/12,,5/30/14,>90DPD,>90DPD
C595286,A646720,revolving,Bank of XYZ,individual,0.087766664,5400,3064.577841,0.567514415,9/7/13,,5/29/14,<30DPD,<30DPD
C595286,A678007,revolving,ABC Bank,individual,0.092783626,4700,1605.474269,0.34159027,5/14/14,,5/31/14,<30DPD,<30DPD
C595286,A646006,instalment,TrendingClub,joint,0.078530764,,,,8/31/13,,5/30/14,30-60DPD,30-60DPD
C595286,A206949,mortgage,ABC Bank,individual,0.06140397,,,,11/26/06,,5/30/14,<30DPD,60-90DPD
C595397,A130147,revolving,Bank of XYZ,individual,0.093515815,4700,3805.488168,0.809678334,11/16/12,,5/30/14,<30DPD,<30DPD
C595479,A285611,revolving,ABC Bank,individual,0.095954662,2700,823.6144183,0.305042377,4/2/13,,5/30/14,<30DPD,<30DPD
C595479,A482498,revolving,TrendingClub,joint,0.089563803,5500,1397.8112,0.254147491,5/22/14,,5/30/14,<30DPD,<30DPD
C595479,A834473,revolving,ABC Bank,individual,0.086724336,3700,2555.564541,0.690693119,4/12/13,,5/31/14,<30DPD,<30DPD
C595479,A660256,instalment,TrendingClub,individual,0.081625283,,,,8/13/12,,5/30/14,<30DPD,<30DPD
C595489,A345534,revolving,ABC Bank,individual,0.092772279,3900,3631.833272,0.931239301,3/31/14,,5/30/14,<30DPD,<30DPD
C595489,A421548,revolving,Lord_P2P,individual,0.092102989,6700,2260.030324,0.337317959,5/25/13,,5/31/14,<30DPD,<30DPD
C595489,A54100,revolving,ABC Bank,individual,0.087519425,6400,2007.352973,0.313648902,2/5/13,,5/31/14,<30DPD,<30DPD
C595554,A964321,revolving,Rhyme,individual,0.088342465,6300,3073.332587,0.487830569,1/11/13,,5/31/14,<30DPD,<30DPD
C595670,A502189,revolving,ABC Bank,individual,0.0937848,3000,1295.456224,0.431818741,2/26/13,,5/31/14,<30DPD,<30DPD
C595670,A586723,revolving,ABC Bank,individual,0.084967273,4400,3412.226244,0.775505965,12/3/12,,5/29/14,<30DPD,<30DPD
C595670,A52032,revolving,Bank of XYZ,individual,0.091052577,4600,2652.162096,0.576556977,3/21/14,,5/31/14,<30DPD,<30DPD
C596101,A997964,revolving,ABC Bank,individual,0.088232383,5200,3788.989357,0.728651799,1/7/13,,5/30/14,>90DPD,>90DPD
C596101,A846391,mortgage,TrendingClub,individual,0.059406195,,,,10/25/04,,5/29/14,<30DPD,<30DPD
C596101,A985295,revolving,ABC Bank,individual,0.089638754,2600,1110.8635,0.427255192,11/26/12,,5/30/14,<30DPD,<30DPD
C596185,A222663,revolving,ABC Bank,individual,0.097777794,2900,2195.857834,0.757192356,8/7/13,,5/29/14,<30DPD,<30DPD
C596185,A584847,revolving,ABC Bank,individual,0.091083356,2200,1130.116165,0.513689166,2/17/13,,5/30/14,60-90DPD,60-90DPD
C596185,A636359,mortgage,Cooperative Capital,individual,0.061061169,,,,7/15/06,,5/31/14,<30DPD,<30DPD
C596202,A573631,revolving,ABC Bank,individual,0.091218167,7700,2749.677377,0.357100958,5/14/14,,5/31/14,>90DPD,>90DPD
C596202,A154680,revolving,ABC Bank,individual,0.084264907,2300,1190.097561,0.517433722,6/21/12,,5/30/14,<30DPD,<30DPD
C596202,A383858,revolving,TrendingClub,individual,0.090618095,7200,3025.863296,0.420258791,11/15/13,,5/29/14,<30DPD,<30DPD
C596202,A459537,revolving,Rhyme,individual,0.087741156,1400,273.7575667,0.195541119,9/15/12,,5/30/14,<30DPD,<30DPD
C596202,A332360,instalment,Bank of XYZ,individual,0.080413644,,,,5/24/14,,5/30/14,<30DPD,<30DPD
C596292,A782925,instalment,Uprise,individual,0.07809522,,,,5/31/14,,5/29/14,>90DPD,>90DPD
C596292,A190768,revolving,Uprise,individual,0.090534669,1800,1469.587029,0.816437238,2/27/13,,5/30/14,<30DPD,<30DPD
C596292,A836962,revolving,Lord_P2P,individual,0.096625778,2800,2660,0.95,6/26/13,,5/30/14,<30DPD,<30DPD
C596292,A842545,revolving,ABC Bank,individual,0.088419226,3200,2617.593786,0.817998058,9/4/13,,5/31/14,<30DPD,<30DPD
C596292,A668451,revolving,Cooperative Capital,individual,0.093729812,4700,855.8223973,0.182089872,9/3/13,,5/30/14,<30DPD,<30DPD
C596292,A980669,revolving,Bank of XYZ,individual,0.082652042,5200,3715.083934,0.714439218,12/24/12,,5/30/14,<30DPD,<30DPD
C596556,A606225,mortgage,ABC Bank,individual,0.058842283,,,,5/6/06,,5/29/14,30-60DPD,30-60DPD
C596556,A292169,revolving,Bank of XYZ,individual,0.096286108,3800,3207.071193,0.843966103,4/19/13,,5/31/14,<30DPD,<30DPD
C596556,A434038,mortgage,TrendingClub,individual,0.060491014,,,,11/19/13,,5/29/14,<30DPD,30-60DPD
C596556,A707861,mortgage,Lord_P2P,individual,0.059802202,,,,5/1/10,,5/30/14,30-60DPD,30-60DPD
C596637,A930649,instalment,TrendingClub,individual,0.078036625,,,,11/4/13,,5/29/14,60-90DPD,60-90DPD
C596637,A836050,revolving,ABC Bank,joint,0.097930165,2000,1189.13038,0.59456519,6/14/13,,5/31/14,<30DPD,<30DPD
C596637,A394426,instalment,Uprise,individual,0.080404644,,,,10/28/12,,5/30/14,>90DPD,>90DPD
C596667,A479164,revolving,ABC Bank,individual,0.089070657,6500,3038.960143,0.46753233,10/1/12,,5/31/14,<30DPD,<30DPD
C596667,A691844,revolving,ABC Bank,individual,0.096453184,5900,3010.812746,0.510307245,8/6/13,,5/29/14,<30DPD,<30DPD
C596667,A320607,revolving,ABC Bank,individual,0.088302728,7100,6095.826542,0.858567119,5/22/14,,5/31/14,<30DPD,30-60DPD
C596795,A197610,mortgage,ABC Bank,individual,0.059159507,,,,5/30/08,,5/31/14,30-60DPD,30-60DPD
C596795,A280571,revolving,Uprise,joint,0.093478763,4400,3054.126676,0.694119699,5/2/13,,5/30/14,<30DPD,<30DPD
C596795,A477037,revolving,ABC Bank,individual,0.089212364,2300,1517.295634,0.659693754,8/9/12,,5/31/14,60-90DPD,>90DPD
C596795,A143245,revolving,TrendingClub,individual,0.089537201,5600,5320,0.95,2/7/14,,5/31/14,<30DPD,<30DPD
C596851,A454499,mortgage,Uprise,individual,0.059923338,,,,2/8/08,,5/31/14,<30DPD,<30DPD
C596851,A445673,revolving,Lord_P2P,individual,0.090467286,2900,1136.391862,0.391859263,7/1/12,,5/30/14,<30DPD,<30DPD
C596851,A976392,revolving,Uprise,individual,0.094656502,,,,12/13/13,2/20/14,5/30/14,,<30DPD
C596851,A679388,revolving,Bank of XYZ,individual,0.087774234,2800,2571.192557,0.918283056,6/5/13,,5/30/14,<30DPD,<30DPD
C596851,A481414,revolving,Uprise,individual,0.09600908,3200,0,0,4/11/14,,5/30/14,<30DPD,<30DPD
C596851,A949443,revolving,Lord_P2P,individual,0.090988581,7800,309.1863696,0.039639278,10/3/12,,5/30/14,<30DPD,<30DPD
C596851,A885173,revolving,Bank of XYZ,individual,0.09160138,1100,867.4620307,0.788601846,10/1/13,,5/29/14,<30DPD,<30DPD
C596882,A782763,revolving,Bank of XYZ,individual,0.098093393,3300,0,0,4/14/13,,5/30/14,<30DPD,<30DPD
C596882,A677874,revolving,Cooperative Capital,joint,0.090985385,5900,2111.467243,0.357875804,6/30/12,,5/29/14,30-60DPD,30-60DPD
C596882,A971802,revolving,ABC Bank,individual,0.091218825,3800,3179.824719,0.836795979,2/16/13,,5/29/14,<30DPD,<30DPD
C597062,A899687,revolving,Bank of XYZ,individual,0.091217978,3000,305.8741033,0.101958034,2/1/14,,5/30/14,<30DPD,<30DPD
C597062,A707412,revolving,ABC Bank,individual,0.097080836,7700,0,0,2/3/14,,5/30/14,<30DPD,<30DPD
C597062,A894457,revolving,Cooperative Capital,individual,0.084474059,5100,4245.5871,0.832468059,5/24/14,,5/30/14,<30DPD,<30DPD
C597103,A22037,revolving,Bank of XYZ,individual,0.093453983,6000,4365.826265,0.727637711,10/9/12,,5/29/14,<30DPD,<30DPD
C597103,A257524,revolving,Rhyme,individual,0.09148774,4800,1826.777292,0.380578602,11/29/12,,5/29/14,<30DPD,<30DPD
C597218,A270688,instalment,Bank of XYZ,individual,0.081595634,,,,4/29/13,,5/31/14,<30DPD,<30DPD
C597218,A681273,instalment,Lord_P2P,individual,0.078746749,,,,10/31/13,,5/29/14,<30DPD,<30DPD
C597279,A584336,revolving,ABC Bank,individual,0.088429767,5900,4228.648805,0.716720137,10/19/12,,5/31/14,<30DPD,<30DPD
C597279,A685743,revolving,TrendingClub,individual,0.090747267,7100,3144.706937,0.44291647,7/27/12,,5/30/14,60-90DPD,60-90DPD
C597279,A413485,revolving,ABC Bank,individual,0.088891623,5600,1988.915024,0.355163397,10/30/13,,5/30/14,30-60DPD,30-60DPD
C597279,A399698,revolving,Cooperative Capital,individual,0.08852521,5600,5320,0.95,2/9/14,,5/29/14,<30DPD,<30DPD
C597300,A873384,instalment,Uprise,individual,0.080518692,,,,3/23/14,,5/31/14,60-90DPD,60-90DPD
C597300,A320486,revolving,Bank of XYZ,individual,0.091206375,4100,2985.762418,0.728234736,12/5/12,,5/29/14,<30DPD,<30DPD
C597300,A286640,revolving,Bank of XYZ,individual,0.088511878,1300,225.3511274,0.173347021,11/18/12,,5/30/14,<30DPD,<30DPD
C597781,A548626,revolving,ABC Bank,individual,0.092844497,4700,865.2158531,0.184088479,1/2/13,,5/30/14,60-90DPD,60-90DPD
C597781,A562497,mortgage,Bank of XYZ,individual,0.06039472,,,,7/3/10,,5/31/14,<30DPD,<30DPD
C597781,A640911,revolving,Rhyme,individual,0.088237888,7900,1565.304173,0.198139769,10/2/12,,5/30/14,>90DPD,>90DPD
C597781,A829971,revolving,Cooperative Capital,joint,0.092074037,3100,2849.771069,0.91928099,5/7/13,,5/29/14,<30DPD,<30DPD
