CustID,app_date,is_bad,annual_income,residential_status,loan_purpose
C584616,8/21/14,0,10500,mortgage,debt_consolidation
C584619,7/4/14,0,23300,rent,business
C584646,9/13/14,0,99400,house_owner,auto
C584739,9/22/14,0,28800,rent,personal loan
C584863,9/2/14,0,14000,mortgage,personal loan
C585056,9/25/14,0,20100,rent,personal loan
C585066,9/28/14,0,81000,rent,business
C585079,8/10/14,0,53700,house_owner,personal loan
C585125,8/2/14,0,50300,rent,personal loan
C585179,7/3/14,1,37000,house_owner,debt_consolidation
C585200,7/5/14,0,41900,house_owner,personal loan
C585237,7/1/14,1,44200,rent,auto
C585243,8/11/14,0,58100,mortgage,business
C585305,9/20/14,0,29500,rent,education
C585419,7/31/14,0,39500,rent,personal loan
C585476,8/26/14,0,92200,rent,personal loan
C585631,9/11/14,0,27600,mortgage,business
C585671,7/16/14,0,26600,mortgage,personal loan
C585680,8/23/14,0,20600,house_owner,auto
C585698,9/22/14,0,45200,rent,debt_consolidation
C585817,8/18/14,0,63500,mortgage,auto
C585923,7/1/14,0,21200,rent,education
C585929,7/30/14,0,10100,rent,education
C586061,7/21/14,0,103300,house_owner,education
C586084,7/31/14,0,59100,house_owner,business
C586223,7/31/14,0,76700,rent,business
C586383,9/17/14,0,29200,rent,personal loan
C586561,8/15/14,0,20900,rent,business
C586729,9/1/14,0,68800,mortgage,auto
C586764,8/15/14,0,2900,rent,education
C586824,7/5/14,0,43900,mortgage,education
C586965,7/9/14,0,14600,rent,business
C587135,9/15/14,0,46200,mortgage,business
C587206,8/25/14,0,57100,house_owner,personal loan
C587279,9/26/14,0,109000,mortgage,business
C587323,8/14/14,0,26900,rent,business
C587366,8/21/14,0,1000,rent,education
C587608,9/23/14,0,13800,house_owner,personal loan
C587857,7/17/14,0,43900,mortgage,business
C587868,8/18/14,0,19900,rent,business
C587908,8/23/14,0,15000,mortgage,business
C588037,8/28/14,0,118300,house_owner,business
C588150,9/6/14,0,9700,mortgage,personal loan
C588154,7/16/14,0,97600,rent,business
C588222,7/13/14,0,35300,rent,business
C588227,9/20/14,0,37800,rent,personal loan
C588296,7/15/14,0,2400,rent,auto
C588510,8/31/14,0,111600,mortgage,personal loan
C588546,8/13/14,1,48300,mortgage,business
C588954,7/4/14,0,19600,rent,personal loan
C589020,9/24/14,0,36200,mortgage,personal loan
C589059,7/30/14,0,61200,mortgage,personal loan
C589082,7/21/14,0,14700,rent,personal loan
C589318,8/25/14,0,45000,rent,debt_consolidation
C589472,8/13/14,1,5400,house_owner,business
C589490,9/14/14,0,220400,mortgage,personal loan
C589589,8/28/14,0,19800,mortgage,education
C589616,7/3/14,0,36700,rent,personal loan
C589704,8/16/14,0,10500,rent,personal loan
C589892,9/4/14,0,41800,rent,auto
C589951,9/22/14,0,26900,rent,auto
C590163,7/7/14,0,16400,rent,business
C590192,8/26/14,0,68600,house_owner,personal loan
C590268,9/7/14,0,131700,house_owner,personal loan
C590344,8/3/14,0,167600,house_owner,business
C590464,9/6/14,0,18000,rent,auto
C590499,7/11/14,0,72900,house_owner,debt_consolidation
C590528,9/19/14,0,22100,rent,business
C590569,8/11/14,0,94100,mortgage,business
C590618,7/23/14,0,53100,mortgage,personal loan
C590961,9/9/14,0,10400,rent,business
C591074,8/10/14,1,86600,mortgage,personal loan
C591126,8/15/14,0,15900,rent,business
C591153,8/21/14,0,40800,rent,business
C591253,7/3/14,0,4100,rent,debt_consolidation
C591331,7/24/14,0,54600,mortgage,business
C591340,8/10/14,0,99200,rent,personal loan
C591364,9/21/14,0,116000,house_owner,business
C591445,8/7/14,0,90000,house_owner,business
C591500,8/11/14,0,6200,rent,business
C591515,7/20/14,0,55300,rent,auto
C591629,8/22/14,0,193400,mortgage,personal loan
C591893,9/28/14,0,139900,rent,business
C592097,9/17/14,1,1000,mortgage,personal loan
C592147,9/4/14,0,19500,rent,business
C592604,8/8/14,0,54400,mortgage,business
C592679,9/3/14,0,31600,rent,personal loan
C592682,9/25/14,0,202600,house_owner,business
C592788,7/5/14,0,31900,rent,business
C592854,8/17/14,0,73800,mortgage,personal loan
C592881,7/23/14,0,63700,rent,personal loan
C593014,8/19/14,0,12400,rent,business
C593063,9/26/14,0,245400,house_owner,education
C593099,8/14/14,0,22700,mortgage,education
C593286,7/30/14,1,115900,mortgage,debt_consolidation
C593305,8/28/14,0,43700,mortgage,business
C593324,7/2/14,0,71500,mortgage,business
C593461,9/20/14,0,111900,mortgage,personal loan
C593462,9/18/14,0,18600,rent,education
C593485,8/22/14,0,88500,mortgage,auto
C593624,8/25/14,1,48100,rent,debt_consolidation
C593631,7/8/14,0,57800,rent,debt_consolidation
C593758,9/16/14,1,16800,house_owner,debt_consolidation
C593826,9/19/14,0,3200,rent,business
C593967,8/12/14,0,86400,mortgage,personal loan
C594024,8/9/14,0,11200,rent,debt_consolidation
C594176,8/5/14,0,33300,rent,business
C594215,9/17/14,1,63200,rent,auto
C594299,8/23/14,0,42200,house_owner,personal loan
C594358,9/21/14,0,94100,mortgage,business
C594386,8/26/14,0,100000,rent,personal loan
C594520,8/31/14,0,49100,rent,business
C594605,9/18/14,0,77600,rent,personal loan
C594621,8/4/14,0,2500,rent,debt_consolidation
C594737,9/9/14,1,23600,rent,business
C594877,9/24/14,0,65900,mortgage,auto
C594890,7/27/14,0,104600,rent,business
C594924,7/21/14,0,70600,mortgage,business
C595093,7/24/14,0,74400,house_owner,debt_consolidation
C595286,9/20/14,0,31800,rent,personal loan
C595397,9/18/14,0,120700,house_owner,debt_consolidation
C595479,8/21/14,0,40100,mortgage,personal loan
C595489,7/18/14,0,74800,mortgage,business
C595554,7/16/14,0,12500,rent,personal loan
C595670,8/31/14,0,17100,mortgage,business
C596101,8/1/14,0,36700,rent,debt_consolidation
C596185,9/12/14,0,49800,rent,business
C596202,9/14/14,0,9000,rent,business
C596292,7/13/14,0,105900,rent,auto
C596556,7/11/14,0,23800,rent,business
C596637,7/6/14,1,45700,rent,personal loan
C596667,7/20/14,1,42100,rent,auto
C596795,8/3/14,0,39700,rent,education
C596851,9/1/14,0,102800,rent,education
C596882,9/15/14,0,38300,rent,education
C597062,7/27/14,0,27300,rent,personal loan
C597103,9/25/14,0,45800,rent,business
C597218,8/30/14,0,41800,mortgage,business
C597279,7/3/14,0,41700,rent,education
C597300,9/3/14,0,33700,mortgage,business
C597567,7/21/14,0,67600,rent,auto
C597781,7/12/14,0,137800,rent,business
C597917,7/13/14,0,91200,rent,personal loan
C597926,9/6/14,0,90500,house_owner,debt_consolidation
C597998,9/8/14,0,39000,rent,personal loan
C598058,7/19/14,0,72700,rent,personal loan
C598140,7/14/14,0,37400,house_owner,business
C598249,8/11/14,0,30500,mortgage,auto
C598265,7/20/14,1,76600,rent,auto
C598432,8/22/14,0,25200,mortgage,business
C598574,9/12/14,0,45600,mortgage,personal loan
C598673,9/17/14,0,27100,rent,education
C598907,8/2/14,0,9100,rent,auto
C598910,9/1/14,0,12100,house_owner,personal loan
C599015,9/24/14,0,45400,house_owner,education
C599059,8/18/14,0,22600,rent,business
C599264,8/11/14,0,22200,house_owner,personal loan
C599353,8/8/14,1,56300,rent,personal loan
C599365,8/5/14,0,48300,rent,business
C599369,8/2/14,0,1900,rent,debt_consolidation
C599443,7/29/14,0,111400,house_owner,auto
C599468,9/10/14,0,28900,rent,personal loan
C599695,8/21/14,0,134400,mortgage,personal loan
C599837,7/10/14,0,112700,house_owner,business
C599990,9/1/14,0,12800,rent,personal loan
C600088,7/3/14,0,46900,rent,personal loan
C600104,7/5/14,0,18900,rent,auto
C600201,8/14/14,0,60500,rent,debt_consolidation
C600382,8/10/14,1,30300,house_owner,business
C600417,8/12/14,0,118200,rent,education
C600481,9/27/14,0,17400,rent,personal loan
C600503,8/14/14,0,76500,rent,personal loan
C600611,9/7/14,0,61600,mortgage,debt_consolidation
C600708,7/13/14,0,31500,rent,personal loan
C600735,7/9/14,1,81500,rent,business
C600907,7/22/14,0,132300,house_owner,debt_consolidation
C600965,7/8/14,0,25900,house_owner,personal loan
C601031,8/14/14,0,33400,rent,auto
C601120,9/15/14,1,12600,house_owner,education
C601135,8/11/14,1,15000,rent,debt_consolidation
C601148,7/30/14,1,55900,mortgage,debt_consolidation
C601495,8/25/14,0,18200,rent,personal loan
C601500,8/24/14,1,30000,rent,debt_consolidation
C601521,8/20/14,0,10300,rent,education
C601806,9/4/14,0,166900,rent,auto
C601817,7/16/14,0,14600,rent,education
C601935,7/17/14,0,12300,rent,business
C602061,7/14/14,1,42400,rent,personal loan
C602108,9/6/14,0,24200,rent,debt_consolidation
C602176,9/20/14,0,80300,house_owner,personal loan
C602203,7/26/14,0,46100,mortgage,debt_consolidation
C602275,7/5/14,0,60900,rent,education
C602285,9/21/14,0,71100,mortgage,business
C602405,9/2/14,0,31400,mortgage,education
C602485,8/29/14,0,14800,rent,business
C602677,7/24/14,0,143200,rent,auto
C602683,9/25/14,0,60500,rent,business
C603005,9/20/14,0,31700,rent,debt_consolidation
C603094,8/1/14,0,56000,house_owner,business
C603126,7/16/14,0,38400,rent,education
C603176,9/3/14,0,92400,mortgage,auto
C603183,7/24/14,0,30800,mortgage,education
C603199,7/4/14,0,158400,mortgage,debt_consolidation
C603212,8/16/14,0,60900,rent,business
C603293,7/3/14,0,112700,house_owner,education
C603357,7/10/14,0,74800,rent,personal loan
C603369,8/22/14,0,29500,mortgage,personal loan
C603458,7/31/14,0,43100,rent,personal loan
C603530,7/18/14,1,42700,rent,personal loan
C603555,9/8/14,0,71900,house_owner,auto
C603561,7/3/14,1,6500,rent,debt_consolidation
C603657,8/8/14,0,45500,rent,business
C603756,8/31/14,0,11100,rent,education
C603797,7/20/14,0,65300,rent,personal loan
C603892,9/4/14,0,186000,house_owner,personal loan
C604216,7/24/14,0,14700,rent,debt_consolidation
C604674,8/11/14,0,168600,rent,business
C604713,9/3/14,0,156500,mortgage,debt_consolidation
C604769,9/3/14,0,41000,mortgage,auto
C604777,9/14/14,0,14300,rent,personal loan
C604911,9/10/14,0,17600,mortgage,auto
C604963,8/25/14,0,24500,rent,personal loan
C605027,9/17/14,0,69000,rent,personal loan
C605074,7/29/14,0,49200,rent,debt_consolidation
C605183,8/3/14,0,74600,house_owner,auto
C605248,7/11/14,0,139200,mortgage,auto
C605259,7/10/14,0,128500,house_owner,business
C605305,9/8/14,0,24100,mortgage,education
C605374,8/11/14,0,32100,rent,auto
C605375,7/28/14,1,10900,rent,education
C605611,7/6/14,0,24600,house_owner,auto
C605659,8/14/14,0,11900,house_owner,debt_consolidation
C605763,8/29/14,0,34300,rent,personal loan
C605830,9/28/14,0,10200,house_owner,education
C605907,9/23/14,0,13900,house_owner,business
C605978,7/2/14,0,7200,rent,business
C606084,7/18/14,0,49700,rent,debt_consolidation
C606142,7/16/14,0,36300,house_owner,auto
C606144,7/24/14,0,107700,mortgage,business
C606155,9/7/14,0,36000,mortgage,personal loan
C606170,7/13/14,0,77700,house_owner,personal loan
C606235,8/13/14,0,30200,rent,personal loan
C606253,9/11/14,0,81000,house_owner,personal loan
C606283,9/2/14,0,78900,mortgage,education
C606397,9/4/14,0,44600,rent,business
C606410,7/5/14,0,31000,rent,auto
C606587,9/8/14,0,87800,mortgage,education
C606594,8/18/14,0,53000,mortgage,personal loan
C606882,8/10/14,0,49000,rent,business
C606944,7/30/14,0,36300,rent,personal loan
C606945,7/1/14,0,23800,rent,education
C607552,8/19/14,0,41800,rent,education
C607555,7/14/14,0,63200,rent,personal loan
C607556,7/21/14,0,41300,mortgage,personal loan
C607711,9/23/14,0,46500,rent,personal loan
C607847,9/15/14,0,65700,rent,debt_consolidation
C607955,8/19/14,0,49600,rent,auto
C608047,8/15/14,0,76400,mortgage,personal loan
C608063,8/1/14,0,158500,mortgage,business
C608203,7/27/14,0,46800,mortgage,auto
C608325,8/29/14,0,29200,mortgage,debt_consolidation
C608501,9/24/14,1,34300,rent,personal loan
C608632,8/10/14,0,25600,mortgage,personal loan
C608765,7/29/14,0,6500,mortgage,education
C608772,7/8/14,0,74200,rent,business
C608824,8/26/14,0,34600,rent,business
C608835,9/23/14,0,60100,rent,education
C608843,7/12/14,1,25800,rent,business
C609120,8/3/14,0,13900,mortgage,auto
C609287,9/10/14,0,23600,rent,auto
C609425,9/25/14,0,68200,house_owner,personal loan
C609579,7/31/14,0,3600,rent,debt_consolidation
C609592,7/24/14,0,39000,house_owner,debt_consolidation
C609922,8/9/14,0,6900,rent,personal loan
C609974,7/24/14,0,24400,rent,personal loan
C610182,9/21/14,0,74000,house_owner,personal loan
C610183,7/21/14,0,28400,rent,personal loan
C610204,8/30/14,0,64000,rent,auto
C610346,9/24/14,0,73600,house_owner,education
C610555,7/6/14,0,43300,rent,business
C610685,8/2/14,0,61600,house_owner,personal loan
C610713,9/27/14,0,42000,mortgage,business
C610790,8/2/14,0,17700,rent,personal loan
C610871,7/2/14,1,44600,mortgage,debt_consolidation
C610999,9/20/14,1,84800,house_owner,personal loan
C611000,9/3/14,0,20900,rent,personal loan
C611022,7/11/14,1,11800,rent,auto
C611139,7/21/14,0,46500,rent,business
C611300,8/12/14,0,16600,rent,auto
C611330,8/12/14,0,47600,rent,debt_consolidation
C611441,9/4/14,0,23600,rent,personal loan
C611463,9/16/14,0,12600,rent,personal loan
C611480,7/8/14,0,24400,mortgage,debt_consolidation
C611530,8/16/14,1,14100,mortgage,auto
C611560,8/15/14,0,21500,rent,business
C611571,8/13/14,0,60300,mortgage,auto
C611667,7/31/14,0,19400,rent,debt_consolidation
C611784,8/15/14,0,19900,rent,personal loan
C611818,8/13/14,1,37000,rent,personal loan
C611819,7/9/14,0,45400,mortgage,personal loan
C611833,9/27/14,0,80600,mortgage,business
C611869,8/18/14,0,71900,house_owner,personal loan
C611906,9/7/14,0,45400,house_owner,debt_consolidation
C612049,8/22/14,0,60200,rent,education
C612322,9/4/14,0,20700,rent,debt_consolidation
C612428,7/6/14,0,76900,rent,debt_consolidation
C612432,7/21/14,0,77200,mortgage,business
C612576,9/14/14,0,18000,rent,personal loan
C612787,7/20/14,0,58200,house_owner,debt_consolidation
C612901,9/23/14,0,67900,mortgage,personal loan
C612953,8/28/14,1,16100,rent,business
C613019,7/16/14,0,17100,rent,education
C613190,8/5/14,0,114100,house_owner,business
C613305,7/29/14,1,106600,mortgage,personal loan
C613603,7/11/14,0,10200,mortgage,personal loan
C613711,9/14/14,0,43500,rent,personal loan
C613726,7/30/14,0,15100,house_owner,education
C614004,9/8/14,0,273800,mortgage,auto
C614061,8/11/14,0,70100,rent,auto
C614073,7/19/14,0,16700,mortgage,education
C614152,9/12/14,0,16100,rent,personal loan
C614312,8/31/14,0,24800,rent,business
C614345,7/7/14,0,34600,house_owner,business
C614352,8/3/14,1,54900,house_owner,debt_consolidation
C614394,9/4/14,0,27800,rent,education
C614476,8/21/14,0,217100,rent,business
C614522,9/17/14,0,59500,house_owner,debt_consolidation
C614556,7/13/14,0,59400,house_owner,education
C614586,8/25/14,0,55500,mortgage,business
C614626,9/27/14,0,72800,rent,education
C614776,8/6/14,0,28500,rent,business
C614821,7/9/14,0,21800,rent,debt_consolidation
C614853,8/30/14,0,15200,mortgage,education
C614869,9/4/14,0,69500,rent,business
C615039,9/6/14,0,55400,rent,auto
C615058,9/6/14,0,70300,mortgage,business
C615059,9/22/14,1,16100,rent,personal loan
C615091,7/8/14,0,119900,mortgage,auto
C615134,8/9/14,0,47300,rent,debt_consolidation
C615175,9/28/14,0,42800,rent,auto
C615337,8/12/14,0,32100,mortgage,education
C615484,9/27/14,0,28000,rent,business
C615569,8/7/14,0,77700,rent,business
C615587,9/20/14,0,15400,rent,business
C615643,9/15/14,0,5500,mortgage,personal loan
C615671,8/5/14,0,10000,rent,personal loan
C615709,8/13/14,0,7900,house_owner,education
C615801,8/28/14,0,42700,mortgage,personal loan
C615829,8/21/14,0,71600,rent,personal loan
C615844,8/25/14,1,87100,house_owner,personal loan
C615965,9/7/14,0,49800,mortgage,business
C615977,7/11/14,1,33000,rent,personal loan
C615993,8/1/14,0,51700,rent,debt_consolidation
C616109,8/24/14,0,30400,rent,business
C616242,9/24/14,0,31400,mortgage,debt_consolidation
C616531,8/16/14,0,94700,house_owner,personal loan
C616615,7/5/14,0,100000,mortgage,personal loan
C616663,7/30/14,1,36000,mortgage,auto
C616781,9/15/14,0,122100,mortgage,business
C616921,7/29/14,0,59400,mortgage,business
C616947,8/22/14,0,157500,mortgage,education
C617011,7/3/14,0,8700,rent,debt_consolidation
C617084,9/20/14,0,42900,rent,education
C617112,7/24/14,0,35800,house_owner,business
C617117,7/28/14,0,46000,mortgage,business
C617448,9/10/14,0,39100,rent,personal loan
C617494,9/28/14,0,43400,rent,auto
C617664,7/6/14,0,135600,rent,personal loan
C617746,9/12/14,0,17800,mortgage,auto
C617810,7/9/14,0,50500,house_owner,business
C617812,9/21/14,0,75900,rent,business
C617828,7/9/14,0,91000,rent,personal loan
C617937,9/17/14,0,63000,house_owner,personal loan
C618050,8/6/14,0,45300,rent,personal loan
C618753,7/4/14,0,51400,rent,personal loan
C618950,7/11/14,0,22800,rent,auto
C618992,9/21/14,0,56500,house_owner,debt_consolidation
C619014,7/18/14,0,29600,rent,debt_consolidation
C619060,7/30/14,0,21100,rent,personal loan
C619173,9/24/14,0,69000,rent,business
C619198,8/17/14,0,108900,house_owner,business
C619222,9/1/14,0,6200,rent,personal loan
C619297,9/25/14,1,57900,rent,personal loan
C619341,9/24/14,0,26300,rent,education
C619730,8/3/14,1,10500,rent,personal loan
C619814,8/29/14,0,58300,rent,personal loan
C619877,8/14/14,0,3100,mortgage,business
C619973,7/31/14,0,19200,mortgage,auto
C619977,8/2/14,0,103100,mortgage,business
C619988,8/30/14,0,44100,rent,personal loan
C620121,7/3/14,1,24700,rent,business
C620190,9/15/14,0,96300,rent,personal loan
C620385,7/21/14,0,88400,rent,personal loan
C620455,8/8/14,1,29500,rent,auto
C620486,9/5/14,0,6800,rent,business
C620532,9/3/14,0,152700,mortgage,business
C620622,8/21/14,0,59400,mortgage,personal loan
C620636,8/2/14,0,110000,house_owner,auto
C620787,7/1/14,0,49500,rent,debt_consolidation
C620921,9/15/14,0,19400,rent,education
C620933,8/20/14,1,4500,mortgage,auto
C620947,9/23/14,0,47400,mortgage,debt_consolidation
C621010,8/7/14,0,72100,mortgage,auto
C621076,8/12/14,0,29800,house_owner,personal loan
C621109,7/8/14,0,16600,rent,business
C621209,7/8/14,0,79300,rent,auto
C621211,8/28/14,0,26900,rent,personal loan
C621314,7/1/14,1,27400,rent,auto
C621452,8/13/14,0,22000,rent,business
C621480,8/8/14,1,63500,mortgage,education
C621611,9/23/14,0,125300,mortgage,personal loan
C621720,8/13/14,0,37200,rent,personal loan
C621737,7/26/14,0,67500,rent,personal loan
C621847,9/12/14,0,50200,house_owner,business
C622072,7/7/14,0,51100,rent,personal loan
C622146,8/28/14,0,49000,house_owner,debt_consolidation
C622190,7/14/14,1,27100,mortgage,business
C622442,8/30/14,0,56400,mortgage,debt_consolidation
C622449,8/8/14,0,34600,house_owner,auto
C622510,8/25/14,0,49400,mortgage,personal loan
C622573,8/19/14,0,64800,mortgage,personal loan
C622688,9/2/14,0,78400,mortgage,business
C622721,8/4/14,0,27100,mortgage,business
C622731,7/22/14,0,46700,mortgage,personal loan
