CustID,inquiry_id,inquiry_date,inquiry_type,report_date,application_decision
C680512,Inq_908047,2014-07-06,revolving,2014-05-31,approved
C680512,Inq_643474,2014-04-11,instalment,2014-05-31,denied
C680512,Inq_686691,2014-05-06,rental_application,2014-05-31,approved
C680668,Inq_966046,2014-06-30,revolving,2014-05-31,approved
C680668,Inq_808918,2014-04-30,revolving,2014-05-31,denied
C680668,Inq_758802,2014-06-09,rental_application,2014-05-31,approved
C680711,Inq_523333,2014-04-23,revolving,2014-05-31,denied
C680711,Inq_511492,2014-04-18,revolving,2014-05-31,approved
C680796,Inq_227891,2014-08-15,revolving,2014-05-31,approved
C680796,Inq_401539,2014-05-11,revolving,2014-05-31,approved
C680796,Inq_672179,2014-04-30,revolving,2014-05-31,denied
C680798,Inq_949869,2014-05-31,revolving,2014-05-31,approved
C680798,Inq_937233,2014-09-17,revolving,2014-05-31,denied
C680798,Inq_950240,2014-09-16,revolving,2014-05-31,denied
C680970,Inq_737799,2014-07-10,rental_application,2014-05-31,approved
C680970,Inq_194818,2014-06-06,revolving,2014-05-31,approved
C680970,Inq_274717,2014-06-23,revolving,2014-05-31,approved
C680970,Inq_898436,2014-06-14,revolving,2014-05-31,approved
C681059,Inq_684584,2014-07-05,rental_application,2014-05-31,approved
C681059,Inq_359035,2014-07-23,mortgage,2014-05-31,approved
C681115,Inq_220096,2014-07-28,revolving,2014-05-31,approved
C681115,Inq_854840,2014-06-04,revolving,2014-05-31,approved
C681151,Inq_793066,2014-08-08,rental_application,2014-05-31,approved
C681151,Inq_186206,2014-08-11,mortgage,2014-05-31,approved
C681151,Inq_478734,2014-07-14,revolving,2014-05-31,approved
C681151,Inq_837325,2014-08-02,revolving,2014-05-31,approved
C681151,Inq_883365,2014-07-07,revolving,2014-05-31,denied
C681151,Inq_274882,2014-08-29,rental_application,2014-05-31,approved
C681151,Inq_761411,2014-06-02,revolving,2014-05-31,denied
C681151,Inq_285829,2014-09-12,revolving,2014-05-31,approved
C681151,Inq_578771,2014-08-09,revolving,2014-05-31,approved
C681237,Inq_689327,2014-07-07,rental_application,2014-05-31,approved
C681237,Inq_965278,2014-03-20,revolving,2014-05-31,approved
C681237,Inq_794701,2014-05-18,revolving,2014-05-31,approved
C681237,Inq_205115,2014-03-18,revolving,2014-05-31,approved
C681247,Inq_901575,2014-04-13,instalment,2014-05-31,approved
C681247,Inq_270083,2014-06-27,revolving,2014-05-31,approved
C681254,Inq_110069,2014-08-28,rental_application,2014-05-31,approved
C681277,Inq_590680,2014-05-14,instalment,2014-05-31,approved
C681277,Inq_587389,2014-06-09,revolving,2014-05-31,approved
C681277,Inq_630500,2014-07-06,instalment,2014-05-31,denied
C681277,Inq_230118,2014-04-28,instalment,2014-05-31,approved
C681277,Inq_609928,2014-04-10,revolving,2014-05-31,denied
C681277,Inq_872858,2014-06-27,revolving,2014-05-31,approved
C681297,Inq_830386,2014-05-21,revolving,2014-05-31,approved
C681297,Inq_768394,2014-07-22,revolving,2014-05-31,approved
C681543,Inq_282580,2014-07-03,revolving,2014-05-31,approved
C681543,Inq_620427,2014-07-21,revolving,2014-05-31,approved
C681560,Inq_602749,2014-06-21,revolving,2014-05-31,denied
C681635,Inq_433524,2014-09-13,revolving,2014-05-31,denied
C681635,Inq_589282,2014-09-20,revolving,2014-05-31,approved
C681653,Inq_563984,2014-06-10,instalment,2014-05-31,approved
C681653,Inq_666393,2014-08-04,revolving,2014-05-31,approved
C681653,Inq_927071,2014-05-30,rental_application,2014-05-31,denied
C681653,Inq_675462,2014-05-31,revolving,2014-05-31,approved
C681766,Inq_518026,2014-05-18,rental_application,2014-05-31,denied
C681766,Inq_127601,2014-05-24,revolving,2014-05-31,denied
C681766,Inq_815811,2014-06-07,revolving,2014-05-31,approved
C681822,Inq_400458,2014-03-31,instalment,2014-05-31,denied
C681822,Inq_232173,2014-07-11,mortgage,2014-05-31,approved
C681822,Inq_921406,2014-04-18,revolving,2014-05-31,approved
C681822,Inq_776561,2014-06-29,revolving,2014-05-31,approved
C681822,Inq_297735,2014-04-21,instalment,2014-05-31,approved
C681822,Inq_210923,2014-03-30,rental_application,2014-05-31,approved
C681822,Inq_557794,2014-05-14,rental_application,2014-05-31,approved
C681822,Inq_809593,2014-04-21,rental_application,2014-05-31,approved
C681961,Inq_747329,2014-07-02,revolving,2014-05-31,approved
C681961,Inq_181099,2014-06-15,revolving,2014-05-31,approved
C681961,Inq_283067,2014-04-25,revolving,2014-05-31,approved
C681994,Inq_636100,2014-05-23,revolving,2014-05-31,approved
C681994,Inq_248015,2014-06-22,revolving,2014-05-31,approved
C681994,Inq_505490,2014-03-26,revolving,2014-05-31,denied
C681994,Inq_372979,2014-07-14,rental_application,2014-05-31,approved
C682062,Inq_238764,2014-07-05,revolving,2014-05-31,denied
C682062,Inq_936842,2014-04-27,revolving,2014-05-31,denied
C682062,Inq_267265,2014-05-06,revolving,2014-05-31,approved
C682081,Inq_245813,2014-07-20,revolving,2014-05-31,approved
C682081,Inq_713083,2014-08-15,revolving,2014-05-31,approved
C682081,Inq_252412,2014-06-13,revolving,2014-05-31,approved
C682081,Inq_583341,2014-07-06,revolving,2014-05-31,denied
C682081,Inq_131241,2014-08-03,revolving,2014-05-31,approved
C682081,Inq_516865,2014-05-03,revolving,2014-05-31,approved
C682112,Inq_987093,2014-07-12,instalment,2014-05-31,approved
C682112,Inq_826763,2014-07-26,mortgage,2014-05-31,approved
C682192,Inq_783202,2014-08-09,revolving,2014-05-31,denied
C682206,Inq_136255,2014-07-01,revolving,2014-05-31,approved
C682206,Inq_941386,2014-07-18,rental_application,2014-05-31,denied
C682206,Inq_369746,2014-08-22,rental_application,2014-05-31,approved
C682206,Inq_432533,2014-05-23,revolving,2014-05-31,approved
C682206,Inq_371983,2014-06-01,revolving,2014-05-31,approved
C682206,Inq_762679,2014-07-19,revolving,2014-05-31,approved
C682340,Inq_341992,2014-06-30,instalment,2014-05-31,approved
C682340,Inq_817528,2014-05-23,revolving,2014-05-31,approved
C682340,Inq_107640,2014-07-05,revolving,2014-05-31,approved
C682340,Inq_234443,2014-05-29,revolving,2014-05-31,approved
C682361,Inq_335009,2014-06-19,revolving,2014-05-31,approved
C682361,Inq_678266,2014-07-15,revolving,2014-05-31,approved
C682361,Inq_913965,2014-05-28,revolving,2014-05-31,approved
C682361,Inq_194391,2014-08-15,instalment,2014-05-31,approved
C682400,Inq_542892,2014-05-07,revolving,2014-05-31,approved
C682400,Inq_272651,2014-06-02,revolving,2014-05-31,approved
C682400,Inq_168635,2014-07-19,revolving,2014-05-31,denied
C682403,Inq_282181,2014-06-28,revolving,2014-05-31,approved
C682403,Inq_761151,2014-06-27,instalment,2014-05-31,approved
C682472,Inq_623772,2014-07-06,rental_application,2014-05-31,denied
C682472,Inq_411079,2014-05-16,revolving,2014-05-31,approved
C682472,Inq_116741,2014-07-16,rental_application,2014-05-31,approved
C682472,Inq_576996,2014-08-17,revolving,2014-05-31,approved
C682477,Inq_961319,2014-04-14,instalment,2014-05-31,approved
C682477,Inq_382845,2014-06-05,revolving,2014-05-31,approved
C682643,Inq_219239,2014-06-15,revolving,2014-05-31,denied
C682860,Inq_267824,2014-07-29,revolving,2014-05-31,approved
C682860,Inq_350155,2014-04-15,revolving,2014-05-31,approved
C682860,Inq_990182,2014-07-19,instalment,2014-05-31,approved
C682860,Inq_111924,2014-06-30,revolving,2014-05-31,approved
C682860,Inq_529032,2014-05-08,revolving,2014-05-31,approved
C682860,Inq_242586,2014-04-14,rental_application,2014-05-31,approved
C682995,Inq_660492,2014-06-24,rental_application,2014-05-31,denied
C682996,Inq_826851,2014-06-04,revolving,2014-05-31,approved
C683032,Inq_118840,2014-08-06,mortgage,2014-05-31,approved
C683032,Inq_514806,2014-09-04,revolving,2014-05-31,denied
C683069,Inq_952515,2014-08-19,instalment,2014-05-31,approved
C683069,Inq_672999,2014-08-02,instalment,2014-05-31,approved
C683069,Inq_775624,2014-08-05,instalment,2014-05-31,approved
C683169,Inq_730071,2014-07-13,revolving,2014-05-31,approved
C683169,Inq_858797,2014-05-04,revolving,2014-05-31,denied
C683169,Inq_830660,2014-05-15,revolving,2014-05-31,approved
C683190,Inq_500858,2014-06-12,revolving,2014-05-31,approved
C683190,Inq_519520,2014-08-30,revolving,2014-05-31,approved
C683324,Inq_157460,2014-05-23,instalment,2014-05-31,denied
C683324,Inq_625329,2014-08-14,revolving,2014-05-31,approved
C683324,Inq_911252,2014-06-16,revolving,2014-05-31,approved
C683324,Inq_145135,2014-08-31,revolving,2014-05-31,approved
C683383,Inq_614691,2014-04-18,revolving,2014-05-31,denied
C683385,Inq_245697,2014-06-05,revolving,2014-05-31,approved
C683385,Inq_449508,2014-07-28,revolving,2014-05-31,denied
C683385,Inq_444911,2014-06-26,revolving,2014-05-31,approved
C683444,Inq_793200,2014-05-01,revolving,2014-05-31,denied
C683444,Inq_498617,2014-06-21,revolving,2014-05-31,approved
C683444,Inq_865563,2014-05-08,revolving,2014-05-31,approved
C683735,Inq_642844,2014-07-14,instalment,2014-05-31,approved
C683916,Inq_214830,2014-08-04,revolving,2014-05-31,denied
C683916,Inq_901577,2014-08-07,mortgage,2014-05-31,approved
C683916,Inq_919822,2014-07-16,revolving,2014-05-31,approved
C683916,Inq_118588,2014-09-02,revolving,2014-05-31,approved
C683936,Inq_282358,2014-06-05,revolving,2014-05-31,approved
C684306,Inq_261878,2014-04-30,rental_application,2014-05-31,denied
C684306,Inq_343770,2014-07-14,rental_application,2014-05-31,approved
C684306,Inq_358391,2014-07-23,revolving,2014-05-31,approved
C684351,Inq_608195,2014-05-24,revolving,2014-05-31,approved
C684386,Inq_778385,2014-05-26,revolving,2014-05-31,approved
C684386,Inq_982620,2014-08-15,mortgage,2014-05-31,approved
C684386,Inq_243771,2014-07-05,revolving,2014-05-31,approved
C684386,Inq_479501,2014-06-16,revolving,2014-05-31,denied
C684386,Inq_237782,2014-05-15,revolving,2014-05-31,approved
C684479,Inq_136271,2014-05-21,rental_application,2014-05-31,approved
C684479,Inq_451556,2014-07-25,revolving,2014-05-31,approved
C684505,Inq_226605,2014-03-23,instalment,2014-05-31,denied
C684505,Inq_551415,2014-04-12,revolving,2014-05-31,approved
C684586,Inq_951652,2014-06-09,revolving,2014-05-31,approved
C684586,Inq_692009,2014-07-02,revolving,2014-05-31,approved
C684586,Inq_382785,2014-06-20,mortgage,2014-05-31,approved
C684586,Inq_100021,2014-06-04,revolving,2014-05-31,approved
C684586,Inq_306473,2014-05-20,revolving,2014-05-31,denied
C684618,Inq_122931,2014-06-20,revolving,2014-05-31,approved
C684618,Inq_873905,2014-05-29,mortgage,2014-05-31,approved
C684618,Inq_286788,2014-03-16,revolving,2014-05-31,approved
C684618,Inq_971393,2014-03-31,revolving,2014-05-31,approved
C684618,Inq_317434,2014-05-25,mortgage,2014-05-31,approved
C684618,Inq_951775,2014-06-17,revolving,2014-05-31,approved
C684788,Inq_880118,2014-05-20,instalment,2014-05-31,approved
C684788,Inq_723249,2014-04-28,rental_application,2014-05-31,denied
C685060,Inq_780096,2014-06-14,revolving,2014-05-31,approved
C685060,Inq_212511,2014-07-17,revolving,2014-05-31,approved
C685060,Inq_209890,2014-07-05,revolving,2014-05-31,approved
C685060,Inq_877363,2014-05-27,revolving,2014-05-31,approved
C685065,Inq_354072,2014-07-08,revolving,2014-05-31,denied
C685065,Inq_948878,2014-05-29,rental_application,2014-05-31,approved
C685065,Inq_904629,2014-06-28,revolving,2014-05-31,approved
C685065,Inq_662848,2014-06-21,revolving,2014-05-31,approved
C685200,Inq_287571,2014-07-07,rental_application,2014-05-31,approved
C685200,Inq_906553,2014-06-01,revolving,2014-05-31,approved
C685204,Inq_466527,2014-04-12,instalment,2014-05-31,approved
C685204,Inq_850516,2014-06-13,revolving,2014-05-31,approved
C685204,Inq_726745,2014-05-05,revolving,2014-05-31,approved
C685204,Inq_268078,2014-07-16,revolving,2014-05-31,approved
C685458,Inq_812407,2014-07-12,revolving,2014-05-31,approved
C685458,Inq_753338,2014-06-04,revolving,2014-05-31,approved
C685458,Inq_204687,2014-05-09,revolving,2014-05-31,approved
C685552,Inq_584625,2014-07-02,rental_application,2014-05-31,approved
C685552,Inq_656085,2014-06-28,revolving,2014-05-31,approved
C685552,Inq_568136,2014-07-05,revolving,2014-05-31,approved
C685581,Inq_285210,2014-06-23,instalment,2014-05-31,approved
C685601,Inq_446881,2014-06-29,instalment,2014-05-31,approved
C685601,Inq_663076,2014-07-02,revolving,2014-05-31,approved
C685601,Inq_838085,2014-04-17,revolving,2014-05-31,denied
C685601,Inq_374609,2014-06-22,revolving,2014-05-31,approved
C685645,Inq_807008,2014-06-13,revolving,2014-05-31,approved
C685645,Inq_561136,2014-05-16,rental_application,2014-05-31,approved
C685645,Inq_273523,2014-05-16,revolving,2014-05-31,approved
C685645,Inq_956716,2014-06-23,revolving,2014-05-31,approved
C685701,Inq_304302,2014-07-10,revolving,2014-05-31,approved
C685701,Inq_878792,2014-06-26,revolving,2014-05-31,denied
C685701,Inq_142916,2014-06-26,revolving,2014-05-31,approved
C685733,Inq_715927,2014-09-09,revolving,2014-05-31,approved
C685733,Inq_864532,2014-05-31,revolving,2014-05-31,approved
C685812,Inq_505016,2014-07-12,revolving,2014-05-31,approved
C685873,Inq_273740,2014-05-27,revolving,2014-05-31,denied
C685873,Inq_346591,2014-05-24,revolving,2014-05-31,approved
C685952,Inq_615877,2014-06-20,revolving,2014-05-31,approved
C685952,Inq_133642,2014-06-19,rental_application,2014-05-31,denied
C686085,Inq_438046,2014-07-04,revolving,2014-05-31,approved
C686363,Inq_288027,2014-07-01,revolving,2014-05-31,approved
C686363,Inq_395082,2014-06-30,rental_application,2014-05-31,approved
C686363,Inq_553070,2014-05-08,revolving,2014-05-31,denied
C686456,Inq_267536,2014-05-01,revolving,2014-05-31,approved
C686456,Inq_425791,2014-06-27,revolving,2014-05-31,denied
C686456,Inq_261366,2014-06-07,mortgage,2014-05-31,denied
C686536,Inq_713753,2014-08-08,revolving,2014-05-31,approved
C686536,Inq_854364,2014-07-11,revolving,2014-05-31,denied
C686668,Inq_881476,2014-05-13,rental_application,2014-05-31,approved
C686668,Inq_308145,2014-08-14,instalment,2014-05-31,approved
C686668,Inq_507780,2014-08-28,revolving,2014-05-31,approved
C686668,Inq_447979,2014-06-03,instalment,2014-05-31,approved
C686709,Inq_520441,2014-08-02,instalment,2014-05-31,approved
C686709,Inq_403640,2014-05-31,revolving,2014-05-31,approved
C686709,Inq_419748,2014-08-25,rental_application,2014-05-31,approved
C686709,Inq_948601,2014-09-02,revolving,2014-05-31,approved
C686779,Inq_283237,2014-08-15,mortgage,2014-05-31,approved
C686779,Inq_861813,2014-08-08,revolving,2014-05-31,approved
C686779,Inq_617326,2014-07-30,revolving,2014-05-31,approved
C687191,Inq_468868,2014-06-14,revolving,2014-05-31,approved
C687191,Inq_546485,2014-07-11,rental_application,2014-05-31,approved
C687191,Inq_491439,2014-06-17,revolving,2014-05-31,approved
C687348,Inq_883901,2014-05-14,revolving,2014-05-31,approved
C687652,Inq_967740,2014-06-04,revolving,2014-05-31,approved
C687652,Inq_538639,2014-06-29,rental_application,2014-05-31,approved
C687652,Inq_973533,2014-04-22,revolving,2014-05-31,approved
C687652,Inq_330479,2014-06-15,instalment,2014-05-31,approved
C687652,Inq_503417,2014-05-24,revolving,2014-05-31,approved
C687670,Inq_843175,2014-06-18,revolving,2014-05-31,approved
C687670,Inq_820881,2014-05-07,revolving,2014-05-31,denied
C687670,Inq_641900,2014-03-26,revolving,2014-05-31,approved
C687688,Inq_249479,2014-06-28,revolving,2014-05-31,approved
C687688,Inq_348891,2014-05-20,instalment,2014-05-31,denied
C687688,Inq_647634,2014-06-20,revolving,2014-05-31,denied
C687688,Inq_265851,2014-06-17,revolving,2014-05-31,approved
C687688,Inq_435219,2014-06-14,revolving,2014-05-31,approved
C687688,Inq_924354,2014-07-24,revolving,2014-05-31,approved
C687805,Inq_833515,2014-07-09,rental_application,2014-05-31,approved
C687932,Inq_283619,2014-08-24,revolving,2014-05-31,denied
C687932,Inq_943929,2014-06-15,mortgage,2014-05-31,approved
C687999,Inq_119530,2014-06-25,rental_application,2014-05-31,approved
C687999,Inq_837471,2014-07-20,rental_application,2014-05-31,approved
C687999,Inq_859529,2014-07-25,instalment,2014-05-31,approved
C687999,Inq_214394,2014-06-27,revolving,2014-05-31,denied
C687999,Inq_634985,2014-09-04,rental_application,2014-05-31,denied
C688087,Inq_345759,2014-08-01,instalment,2014-05-31,approved
C688087,Inq_616390,2014-05-01,instalment,2014-05-31,denied
C688087,Inq_463564,2014-05-13,revolving,2014-05-31,approved
C688087,Inq_466602,2014-06-07,revolving,2014-05-31,approved
C688087,Inq_228639,2014-07-25,instalment,2014-05-31,approved
C688180,Inq_532476,2014-09-04,revolving,2014-05-31,denied
C688180,Inq_441684,2014-06-12,instalment,2014-05-31,approved
C688180,Inq_777926,2014-07-14,revolving,2014-05-31,approved
C688180,Inq_720644,2014-05-21,revolving,2014-05-31,denied
C688180,Inq_447116,2014-07-19,revolving,2014-05-31,approved
C688180,Inq_648757,2014-09-05,mortgage,2014-05-31,approved
C688180,Inq_385957,2014-07-24,revolving,2014-05-31,approved
C688180,Inq_887281,2014-06-21,rental_application,2014-05-31,approved
C688309,Inq_500204,2014-08-15,instalment,2014-05-31,approved
C688309,Inq_900011,2014-07-14,revolving,2014-05-31,approved
C688309,Inq_990836,2014-06-20,rental_application,2014-05-31,approved
C688309,Inq_933503,2014-07-16,instalment,2014-05-31,approved
C688309,Inq_227633,2014-08-21,mortgage,2014-05-31,approved
C688309,Inq_539354,2014-06-10,revolving,2014-05-31,approved
C688340,Inq_773299,2014-07-13,revolving,2014-05-31,denied
C688340,Inq_568322,2014-07-02,rental_application,2014-05-31,approved
C688420,Inq_685296,2014-07-25,revolving,2014-05-31,denied
C688711,Inq_673610,2014-07-10,revolving,2014-05-31,approved
C688711,Inq_716455,2014-08-05,rental_application,2014-05-31,denied
C688711,Inq_833117,2014-07-20,revolving,2014-05-31,approved
C688711,Inq_449165,2014-05-17,revolving,2014-05-31,approved
C688711,Inq_577063,2014-05-31,revolving,2014-05-31,denied
C688814,Inq_620133,2014-07-13,rental_application,2014-05-31,approved
C688814,Inq_563033,2014-08-12,revolving,2014-05-31,approved
C688814,Inq_113811,2014-07-05,mortgage,2014-05-31,approved
C688814,Inq_518240,2014-07-03,rental_application,2014-05-31,approved
C688851,Inq_182160,2014-06-01,revolving,2014-05-31,approved
C688851,Inq_140382,2014-08-16,revolving,2014-05-31,denied
C688851,Inq_612114,2014-09-10,revolving,2014-05-31,denied
C688851,Inq_343070,2014-06-11,revolving,2014-05-31,approved
C688851,Inq_541412,2014-07-06,revolving,2014-05-31,denied
C689005,Inq_406450,2014-06-28,revolving,2014-05-31,approved
C689005,Inq_948946,2014-05-26,revolving,2014-05-31,approved
C689033,Inq_381836,2014-06-26,revolving,2014-05-31,denied
C689033,Inq_600322,2014-07-06,revolving,2014-05-31,denied
C689033,Inq_781607,2014-07-26,revolving,2014-05-31,approved
C689033,Inq_436939,2014-05-06,revolving,2014-05-31,approved
C689040,Inq_637381,2014-03-27,revolving,2014-05-31,approved
C689040,Inq_615759,2014-06-24,revolving,2014-05-31,approved
C689147,Inq_453639,2014-05-11,revolving,2014-05-31,approved
C689147,Inq_139005,2014-07-18,revolving,2014-05-31,approved
C689147,Inq_292198,2014-05-15,revolving,2014-05-31,approved
C689188,Inq_235940,2014-05-09,revolving,2014-05-31,approved
C689188,Inq_606089,2014-07-01,revolving,2014-05-31,approved
C689188,Inq_912247,2014-05-11,revolving,2014-05-31,approved
